6706	0,61,229,361,420
7443	99,229,361
543	361
2117	0,198,281,361
2031	246,361
2216	29,75,229,361
1108	246,361
417	29,266,361,420
237	246,361
7948	75,246,361
7611	29,168,229,246,361,467
7161	85,90,198,229,361
4098	29,209,361
6527	281,361
2948	0,229,361,381
3662	27,75,229,259,281,361
4599	75,361
7726	29,198,220,246,361,381
5928	157,361
609	246,361
188	75,97,229,361
631	29,281,361,462
583	75,229,361
6941	361
2733	13,42,229,361
3401	75,156,266,361,420
1901	75,209,229,246
4395	0,27,246,361
938	29
6156	0,229,266,361
4254	246,361
2740	75,361
1775	0,27,168,246,355,361
1405	204,209,246,361
1708	27,229,350,361
7839	0,229,279,361
5703	27,42,361,460
4431	0,27,246,361,412
6096	0,246
6807	27,246,361
6032	27,361
5693	229,361
848	29,229,361,381
1228	246,361
3007	75,127,361
1334	27,246,361
1184	229,246,361
2010	39,43,229,246,361
7337	229,246,361,403
1222	27,75,229,361
5941	229,246,361
2073	0,13,188,322,361,462
4542	29,75,200,246,361
5674	406,420
6666	26,246,361
5761	13,27,229,361
7184	75,232,361
2964	361,468
5481	27,246,361
4623	13,209,361
1943	22,127,361,420
7436	0,27,229,246,361
116	75,209,246,361,420,462,468
5583	13,29,209,361,444
6747	198,229,244,322,361,468
5127	82,361,398
48	0,229,361
6165	229,361
2562	75,361
5228	246,290
3358	246,361
4233	246,361
3754	29,113,290,361,420
802	35,198,229,361
969	43,281,361
2749	27,266,361
1647	46,75,246,281,361,462
825	229,361
6155	229,361
6326	308,361
7393	29,75,229,361
6144	27,75,361,420
2291	0,229,361
6332	75,229,246,361
4976	361
6699	246,468
8178	198,322,361,462,468
3516	0,27,246,361,381
5282	0,127,229,361
6220	27,229,283,361,468
3032	361
4827	246,361
5054	229,246,250,361
4047	75,361
6202	0,27
4170	90,209,246,361
4404	0,127,229,246,361,420
7737	0,226,246,322,361
3960	229
5428	22,75,361
2924	246,361
3239	75,266,361
6978	246
7106	75,173,246,361
1206	27,29,75,246,361
1274	246,266
2826	361
3753	198,361
668	266,361
6427	361
3908	229,361
1173	361,420
2477	75,246,361,419
5144	229
8114	271,361
2903	0,20,39,71,229,246,361,462
3091	229,246,266,361
4046	246,291,361
1287	281
6019	27,71,216,361
4448	281,361
5155	229,361,420
370	27,157,229,246,361
7974	0,29,229,361
4402	9,32,127
7522	291,361
2535	229,361
3623	0,29,97,229,361
3651	13,127,198,229
6227	29,229,361
5640	229,361
4562	39,198,283,361
3042	27,29,361,462
5697	361
4082	246,420
1314	211,229,246,281,361
7580	209,246,361
1686	361
4528	27,229,246,361
3877	246,361
2917	27,229,361
5330	75,133,198,246,361
3457	229,361
972	27,229,361
6170	198,361,462
2068	361
99	71,204,281,361
1198	29,361
8077	361
1225	198,229,246
3192	29,229,246,361,420
2830	97,246
6933	229,361
4496	361
4576	0,29,229,246,420
4445	276,361
2494	229,246,361
1549	266,281,381
2049	361
8092	27,229,361
3898	361,420
6281	75,88,361,419
1292	27,361
7588	198,229,246,361,406
6175	90,361,420
521	27,198,246,365,433
6312	266,281,381
3886	168,361
7630	246
238	7,27,246,361
4969	29,229,246,361
4521	75,127,229,246,361
5748	229,361
4663	27,229,361
309	29,291,361
4384	27,229,246,279,361,467
8063	75,246,266,361
4255	75,127,361
5500	229,279,361
6909	0,9,361
31	246,361
5558	0,39,322,361,419
3008	246,266
7070	0,13,246,361
2586	113,246,281,291,361
994	27,360,361,378,462
7957	0,27,246,381
5346	75,361
2254	75,209,361
6755	229,246,361,462
5311	361
558	229,246
819	0,266,361
7498	164,361
7615	29,75,229,266,361
4856	226,229,361
4123	0,229,361,365
2995	27,198,361
6142	75,361
4016	0,27,229,246,281,361
3353	27,198,209,361
6444	229,271,361
4213	80,361
5482	168,198,229,361
1487	150,266
728	75,200,229,361,420
7549	75,229,361
7133	27,229,361
6928	27,99,229,361,462
5961	27,198,246,266,361
2531	27,229,246,361
2902	229,246,361,457,462
3451	0,97,361,420
1282	283,361
5911	94,281,320,361
7300	27,229,273,361
7827	27,246,361
3378	0,75,246,361
7999	29,97,281,361
4808	0,29,168
2096	0,229,361,462
6538	75,361
8064	361
3224	246,361
4346	361
544	246,361
2584	246,291,361
3593	0
4580	0,229,290,361,420
1803	0,27,229,291,307,322
6665	0,198,229,246,361
502	229,246,361
1448	361
5431	27,246,361
991	361
2003	75,198,281,361
2281	27,229,246,361
5160	75,198,229,361
7080	27,75,198,229,246,361
5309	27,229,361
7735	246,266,361
6055	13,200,216,229,361
5324	290,361
5776	29,133,198,229,361
3876	174,229,246,361
7140	198,300,361
509	246,361
2415	26,27,85,246,361
1362	0,229,246,361,420,429
6572	27,246,281,361,381,462
1308	281,361,418
5741	75,361
2608	27,229,231,361
51	209,229,361
4407	27,229,246,361
3918	27,361,394,434,439
3986	27,229,281
5781	0,127,229,283,361
317	75,173,283,361
4318	209,361
149	127,266,268,277,361
8093	27,229
4340	29,361,421
4929	0,361
7413	198,266,361,420
266	27,75,361
1446	29,46,361
3617	291,361,462
5046	29,229,246,361
2647	209,229,361
4383	229,361
89	361
396	27,29,229,361
195	42,327,361
5626	229,300,361
4458	361
82	27,229
7057	27,75,173,246,361
7734	229,361
7531	271,361
428	27,361
6968	229,361
7415	229,240,361,468
6720	246,361
6006	9,361
5664	361
5932	75,229,266,361
389	0,75,232,361
4999	29,127,229,246,266,361
5938	168,229,246
6541	27,246,361
2867	1,75,180,361
2213	246
3204	75,135,361,462
479	209
4155	229,361
4630	71,246,361
5078	27,46,75,266,281,361
1614	27,361
469	0,266,361
4240	85,99,150,361
2805	361
2029	17,127,361
4152	27,75,361
6520	246,283,361
299	229,246,279,361,420
3603	29,246,266,360,361
3720	29,229,361,420
7121	13,361
4526	361
3801	246,279,281,361
2809	0,27,39,229,361,420
3211	229,246,361
55	229,361
4487	229,246,361
2052	290
642	27,39,246,361
296	127,229,246,290,361
2467	0,27,229,246,279,361,406
5225	266,361
7490	43,216,308,361,462
8244	190,246,361
7024	246,361
6466	13,27,180,246,378
3807	246,361,467
554	229,342,361,364
3060	127,229,246,279,281
3735	27,290,361
765	0,246,361
1261	142,246
905	27,232,246,361
3092	361
5090	246,361
44	0,27,281,291,361,381,462,464
6746	27,281,283,361
4299	27,97,361
7961	20,57,361
143	229,361,420
5477	27,361,462
157	42,75,361,472
7335	27,127,322,361
6228	75,229,308,361
6029	75,361
1921	27,198,229,361
1507	29,246,361
6824	361
2179	27,29,75,216,229,361
5179	9,127,229,246,283,361
7455	27,229,361
6379	361
2954	27,209,229,361
5977	229,361
5661	27,127,198,361,381
3663	0,229,361
95	75,246,361,419
7268	75,229,361
1570	211,229,246,361
1951	361
6505	27,29,279,361
4282	27,229,246,281,361
321	27,29,127,246,265,281,361
3777	27,361
1297	75,229,246,283,361
5698	361
7204	27,156,361
6758	229,283,361
1291	361
8170	127,361
1681	229
5473	229,246,361
7441	127,361,420
869	168,246,361
7852	156,361
2361	361
3450	40,173,361,420
865	75,229,266,361,381
4134	75,361
2178	0,42,229,361,381
7563	27,48,361
3891	361,462
3085	0,29,266,361
4306	27,75,229,361
4223	97,361
6514	0,209,229,246,361,420
3540	65,209,361
1629	361
6883	0,246,361
6993	75,361
1962	361,458
4651	27,207,229,361
6451	246,361,381
2223	27,229,361
8187	229,246,381
1093	27,29,152,229,361
4953	27,361
5522	361
72	48,198,246,361
3113	0,246,361,420
8122	39,107,361
6153	246,361
6320	0,107,281,361
7302	361
2103	361,420
1268	361
6768	361
1797	0,75,361,390
5712	0,27,71,246,361,420
3758	229,290,361
156	0,13,127,246,361,447
5891	229,246,361
3149	198,229,361,462
635	32,39,209,259,361,462
5401	75,229,361
3676	0,27,42
4153	75,229,246,361
5434	361
7323	0,229,246,361,421
6378	75,209,246,361
2363	39,246,361,420
872	361
8058	29,75,198,246,361
6759	27,42,127,229,361
5797	229,361
6479	361
7341	13,229,246,266,361,381
7645	27,75,209,281,291,361,365,410
541	29,246
6994	127,246,361
3438	246,361,467
6371	0,27,42,266,361
6157	246
6686	0,42,150,229,246,361,420
6690	198,361,434
4854	9,75,246,283
1172	75,361
4409	27,246,361
3282	42,99,127,361
3745	266,361
3843	229,281,361
1858	229,246,361
3306	246,361
5805	229,266,361
7915	27,229,246,361
4199	361
5649	361
2738	229,361,468
3832	75,246,354,361
709	246,361
5505	361
1601	209,229,361
334	198,229
695	27,29,99,127,229,361,418
1880	229
4077	229,361
1822	361
6416	75,229,361
3922	29,75,361
8051	27,229,246,361
7672	229,246,361
903	99,229,246,361
5536	0,29,75,273,361
2989	27,29,75,266,361
3622	245,361
7333	0,26,127,229,361
1729	27,42,361
5011	0,29,229
1621	29,281,361
4169	168,198,226,361
1182	0,229,246,259,361
6158	42,361
4012	75,246,361
7696	0
4372	300,361
1969	29,127,229,246,283,361
3441	13,281
1063	13,29,46,75,229,246,361
5343	29,361
3352	75,127,246,291,361
6511	100,124,280,361
7533	246,361
102	246,361
2025	13,75,127,246,361
8209	229,361,381,468
2793	27,246,281,361
436	229,246,266,361
6615	75,246,361
3611	229,246,281,361
4900	0,246
7651	27,361
3368	246,308,361,420
703	0,27,229,361
3781	27,75,198,229,290,361
8175	0,198,361,381
1809	0,27,42,229,246,361
715	0,29,75,229
6146	0,75,361
7833	27,229,246,361,419
1915	229,246,283,361
6895	29,75,229,279,283,361
5241	75,198,361
3500	27,361,421
6073	229,246
6486	22,27,75,361
5478	361
618	27,29,246,361
2308	27,361
3903	361,381,420,462
3548	229,246,361,420,462
6897	29,43,281,361
3966	27,127,266,361
6092	75,127,229,246,361
7154	266
5029	157,361,381
7902	27,266,361
3131	27,229,280,361
2344	200,209,266,361
3314	229,246,361
2644	0,27,229,246,361
3278	75,246,361
3784	0,27,229,361
4753	27,266,281,361,456
2230	0,246,266,361
327	27,75,198,229,281
5328	229,266
5152	209,229,246,361
1832	27,75,246,266,281,361
2788	75,361
4974	0,229,281,361
4699	42,283,361
7305	0,127,229,361
7791	0,127,246,361
784	27,71,246,361
670	27,75,229,246,279,361
6608	361
604	246,361
2961	246
7618	27,246
3454	0,27,75,361
393	246,462
7884	246,361,420
5827	229,246,361
3399	75,246,361,462
1930	0,29,75,97,127,229,290,361
3817	27,229,246,361
2091	283,361,420
431	0,71,156,246
4107	246,361
7629	361
7832	29,229,361
1747	13,29,127,246,361
4500	0,361
2097	43,229,281
8139	361
1106	75,127,361,412
2413	29,75,246,361
5896	75,151,229,246
2779	39,361
1730	0,27,198,229,246,361,419
1481	39,246,361
7873	27,127,198,361
4207	75,361,420
5476	18,29,229,361
5392	27,229,361,365
3456	246,361
4463	229,361
7210	27,198,246,361
7306	0,27,29,361
1020	246,290,361
885	27,462
2234	246,290,361,420
4849	246,361
2201	29,246
3392	198,361,420
2838	42,246,291,361
1659	75,246,290,361,381
4234	27,29,229,246,361,462
628	27,75,361
1033	27,229,361,420
7583	0,75,229,290,361
5472	99,229,361,420
7956	0,209,229,361
5321	75,97
4214	29,198,209,226,246,361
4793	71,246,266,279,361
3526	35,229,361
6428	0,27,246,361
1442	229,246,361
6107	27,75,229,361
283	361
7286	168,229
7757	229,361
1444	27,29,157,246,361
6043	246,279,361
7442	229
6926	27,127,246,361
3437	229,361
3977	27,229,361,365
7925	361
2171	229,361
7626	0,361
988	27,229,246,361
3169	361
4867	198,229,361
2319	22,27,39,75,246,361
7228	246,361,419
3073	27,246,361
6603	27,361,462
90	0,27,229,246,361
7586	229,361
7614	229,259,361,462
3604	75,229,246,361
4847	127,229,266,361
1807	229,361
4973	0,75,361
6678	27,229,259,361
3326	209,229,361,462
607	361
3168	97,361,449,462
4922	29,361
7705	209,462
6330	27,75,229,246,361,468
3183	246,361
5348	75,229,246,266,361,381
1411	209,229,259,361
2799	0,361
1639	27,361
5043	34,229,308,361
696	9,229,361
2557	29,229,361
6374	246,281,467
275	27,229,361
7117	75,361,462
1987	13,27,279,281,361
5124	0,75,209,283,361
1610	27,229,361,420
5	0,198,229,361
4143	75,322,361
6601	27,42,361
7795	29,229,361,467
6627	0,27,229
7372	209,246,283,361
4682	35,246,281,283,361
758	42
2040	290,361
8153	229,361
499	75,99,127,229,246,361,420
3925	156
2932	245,361
5290	127,361
920	27,54,229,361
3359	27,29,71,322,361
4145	75,229,246,361
342	0,27,197,246,281,332,361,420,462
2894	229,361
2149	75,99,229,361
1947	127,206,246,361,381
2286	32,229,281,361
5437	27,229,343,361,462
1547	127,229,246,378
3285	266,361
78	246,365
8146	29,246,361
3719	75,229,246,361
2628	198,229,250,361,421
453	229,361,449
3677	39,107,198,361,468
867	361
3506	229,361
447	27,75,85,246,361
2899	27,361,421
7174	29,75,283,361
3429	97,229,266,308,361,444
1425	361
5087	229,361
2972	27,229,361,378
3788	361,420
1881	27,39,198,246,361
4132	362
4896	27,209,361
1466	172,281,361
3990	75,229,361
1315	361
940	246,361
2827	0,75,229,283,420
1684	27,266,281,361,462
8161	27,75,127,229,246
5059	229,361
7665	246,283,361
284	27,361
6041	229,246,361
818	229,361
4265	0,27,186,246,303,361
5942	246,361
7171	43,361
6118	229,246,281,361,434
1695	361
5086	229,246,361
6552	198,361
4981	229,246,281,361
6801	209,229,361
6979	29,246,361
2485	27,229,246,361
7007	27,75,361
3683	127,229,361
62	27,216,361
172	229
4188	244,361
1720	246
1168	229,246,361
5288	35,266,276,361
873	246,361,380
7284	29,75,361,419
7289	27,290,361
1201	75,361
7108	209,229
4247	27,281,290,361
4647	97,127,246,279,361
3991	27
6861	0,246,361
2722	27,75,232,246,266,361
5969	97,361
8285	0,198,220,246,361
3811	127,271,290
1103	0,75,246,400,420
4178	281,300,361
2680	32,198,229,281,361,362
5039	229,361
3056	29,381
2195	246,266,283,361
611	229,281,361
4418	209,361,381
1732	127,246,361
8245	229,246,361,472
130	229,361
3642	246,361,468
2146	361
5848	75,246,361,445
3759	27,29,63,361
1984	27,229,246,266,361
6734	27,75,246,361
1239	229,266,361
4874	130
808	85,246,361
86	27,99,361,420
3119	75,109,246,361
1740	27,209,246,266,281
3602	361
4355	13,246,361
985	361
3460	27,29,154,229,462
6424	0,229,246,361,462
2037	0,104,229,246,361
5521	198,209,259,361,381
6400	27,361
3356	0,88,127,246,361
7830	29,361
8006	27,229,246,361
243	0,27,75
7577	75,361,381
1486	246,266,361
7661	75,246,361
2266	0,322,361
729	361
1790	229,266
6221	361,465
1374	361,401
3024	361
4049	198,246,361
1870	246,361
3616	0,29,39,229,281,361,381
796	198,229,361
158	147,198,245,246,266,308,361
6773	27,266,361,462
4992	0,361,420
6836	246,279
1393	27,42,361
7716	420
1553	27,276,361,381
732	0,75,229,361,420
5803	27,216,229,361,420
7253	29,229,246,266,361
6985	27,229,361
1795	361
778	27,229,246,361
1014	93,220,279,361,420
5528	0,29,246,361
6248	229,246
8277	13,246,266,361
5339	27,98,246,271,361
2739	229,246,361,462
7090	229,290,300,361
6351	246,361,381
2541	27,75,127,246,279,361
7664	75,229,246,361
7061	27,229,279,361
5342	361
5753	127,361
171	27,127,246,361
2362	127,198,211,361
516	27,29,246,361
7953	0,13,42,75,229,283,361
522	27,246,281,361
694	27,75,246,361
3001	229,361
4672	27,229,246,266,361
2388	229,361,362
7100	43,75,361
2973	246,361,420
250	361
4813	27,75,229,246,361,420
4507	27,90,229,246,281,361
2962	0,97,281,361
1825	27,361
5732	9,75,246,336,361
4582	229,361
64	27,29
4490	27,361
852	75,229,361
4838	29,209,361
1726	0,229,271,361
3910	229,322,361
3315	75,361
4184	0,27,246,361
1650	29,127
4632	361
4796	75,229,283,361
2119	13,27,127,361,420
4550	29,229,361
4897	75,229,361
966	43,229,246,361
3545	29,90,209,361
3145	361
5496	0,246
2759	0,300,361
7758	0,48,198,361
2670	29,229,246,361
6350	29,75,361
1666	161,229
5924	27,361
1237	27,229,361
4333	75,229,283,361
6497	29,361
4217	0,246,361
2491	229,361,420,462
5834	29,366
3015	229,361
3554	229,246,308,361
5629	246,281,361,462
5003	361
1336	0,29,246
4726	361
4889	198,246,361
2134	0,246,361
3726	0,246,266,361,447
2556	48,361,462
409	229,361
4932	27,246
645	361
7815	42,246,266,281
4469	27,246,361
5351	0,43,75,198,229,246,266,280,361
3615	246,361
2416	75,246,361,421
4538	168,229,246,266,281,361
2891	27,246,361,462
1005	27,246,266,291,361,420
7192	127,229,246,266,361
5031	0,27,361
750	42,322,361
3077	39,229,246,361
4581	0,75,229,361
3688	216,229,246,361
3279	229,361
5093	198,229,246,361,468
4839	216,361,420
2131	361,420
6685	157,361
4988	198,361
2288	209,361
1280	29,75,246,361
8037	27,75,229,361
320	229,361
5362	27,97,229
6009	39,246,361
7048	75,160,246,361
175	246,281,361
5899	223,229,361,420
1541	29,360,361
2285	361
5612	29,246,361
4137	246,361,401
1780	229,361,464
4655	35,75,361,420
2277	229,361
1844	0,127,229,246,322,361
8044	75,229,246,266,361
3648	127,361,419
1926	27,361
1693	27,229,361,381
5130	27,361
2386	209,266,361,420
3833	27,246,266,361
4415	27,29,246,290,361
5240	229,361
1900	361
6109	246,361
203	361
2426	0,90,361
432	229,246,308,361
3757	229,246,266
3214	0,27,361
2551	271,300,361
3097	75,229,322,361
7163	0
4600	361
2550	229,462
1861	75,127,246,361
4055	27,75,361
5057	361
2016	229,243,361
7088	0,48,75,246,361,420
4403	229,420
2798	361
6986	361,447
4945	246,266,308,361
6524	229,361,420
2085	48,75,229,361
6061	75,361
1214	27,229,246,281,361
5916	61,229,361
7042	0,42,75,229,281
5838	229,361
3470	229,279,361
4202	229,246,280
6924	127,209,229,246,361
4138	246,361
5315	27,29,361
5412	75,127,229,279,361
5818	27,75,94,157,229,276,361
3638	229,361
6490	209,246,361
5336	229,246
5631	27,29,281,361
2320	27,127,229,361
1003	2,229,266,279,361,419
1928	99,127
2574	0,75,180,246,361
3949	361,468
2868	283,361
7262	27,229,361
2187	27,361
2705	246,281,361,421
56	361
812	229,361
6840	127,229,361
1847	246,361
3380	361
4845	75,381
288	0,229,361
6643	29,42,246,361
7581	246,361,467
419	127,209,246,361
2412	0,246,273,361
5982	229,246,361
6585	361
2908	27,229,361
2565	209,361
2253	27,48,198,229
2338	150,246
8180	246,361,367
7866	286,361
2135	246,290,361
135	75,229,308,361
5439	42,127,211,281,361
7572	229,246,281
2425	361
8254	0,246,266,361
586	27,127,361
2676	246,361
514	42,229,361
2182	300,419
7403	0,27,168,229,381
4554	146,200,209,229,361
8186	179,246,361
1035	361
4687	27,281,361
3883	0,229,354,361,420
1896	27,75,229
2526	15,27,229
1254	361
1176	27,229,361,420
5097	27,229,283,361
3523	27,43,157,200,209,229,361
3690	127,361
2510	209,229,361
3325	27,229,246,348,361
6271	127,246,277,361
1196	361,420
3971	172,361
2990	229,246,281,361,420
2407	361
6239	127,361
7343	75,266,361
2985	198,229,361
4850	180,283,361
282	75,198,229,361
7862	198,361,421
3927	0,229,361
2019	27,127,246,281,361
5419	0,113,283,361
3386	246,266,283,361,468
7906	75,229,246,281,361,462
24	75,229
6554	209,246,361,362
4934	127,361
7376	29,279,361
127	27,209,246,361
1761	0,245,361,393
1849	13,27,127,361
368	246,361
6222	0,281,361,420
4933	127,229,266,361
6484	29,127,198,266,361,420,421
5352	27,29,246,361
3182	0,27,266,361
4144	0,229,351
4116	209,229,246,361
781	27,246,281,361
2833	0,361
1135	229,281,290,361
2446	246,361
4744	281,351,361
2797	29,246,283,361
7694	43,229,361
1459	27,246,381,420,462
6625	27,361,381
6328	0,27,157,229,361,462
5713	198,246,361
6048	27,75,361
108	361
2252	75
2360	29,229,281,352,361
1873	127,198
2579	361
6186	229,246,281,361,466,468
256	0,246,276,279
3083	20,361
2120	27,46,229,246
402	75,229,246,361
4219	361
5284	29,127,198,229,246,281,361
6600	246,281,322,361
2001	29,75,209,229,361
5608	361
8081	343,361
4985	0,59,244,246,462
1814	27,361
7114	229,361
5770	229,246
75	0,229
1234	29,42,361
2111	27,29,246,271,361,420
2057	27,246,361
5718	229,246,283,361
2785	29,127,331,361
3057	229,361
3412	22,27,246,361,410
6262	29,39,85,209,229,361,420
1060	229,246,361
7535	75,127,361
3189	246,361
2843	13
8173	27,29,216,229,266,361
1937	27,29,75,229,246,281,361
3277	29,229
4208	27,75,361
3802	75,361
2746	32,246,283,361
2465	116,127,279,361
2325	27,75,361
7349	26,99,281
8047	209,227,229,361
4695	0,229,246,281,361
7508	27,29,200,246,281,361,462
1267	27,42,198,246,361
3932	42,127,361
1935	229,246
6751	29,361
5922	229,246,291,361,462
3090	246,361
2332	361,381
4059	0,27,29,127,198
6077	127,229,246,266,300,361
3519	97,246,279,361
5158	27,246,266
7934	75,290,361
1124	27,361
5966	229,361
1158	27,75,229,361,467
3342	0,27,39,361
5460	229
7940	229,361,381
1245	361
5652	0,229,300,361
7946	27,246,361,420
1210	0,229,246,361,387
1808	27,229,246,277,361
5345	187,229,246,361
504	209,266,361
6778	127,209,246,361
5542	361,468
3931	27,229,246,361
2506	229,246,266,361
3078	29,263,361
7991	27,85,229,361
7874	283,361
5092	27,216,361,381
4799	75,361,381
4328	229,361
5204	13,75,229
5749	27,229,361,421
871	48,75,123
1098	198,245,361
4977	27,29,75,361
4711	97,198,361
4435	75,246
1836	127,229,361
1342	13,159,198,229,361,472
5322	209
4702	0,27,142,209,290,361
3872	27,168,229,361
1140	226,229,246,361
2414	27,39,266,361
5083	75,127,246,320,331,361,420
6958	281,361
651	75,209,361
7843	13,29,229,361,420
4996	0,29,156,229,361,381
4594	229,361
5691	27,75,229,246
6394	229,281,361,420
548	42,271,361
3346	361
4794	29,229,246,361
7609	0,300,361
7295	0,361
7941	361,381
5335	229,246,283
8256	361
3564	39,75,361
4658	43,127,229,361
178	29,107,283,361
1798	361,371
8120	27,75,246,291,361
3343	29,85
3586	229,361
1457	29,75,229,361
7235	229,246,361
5163	13,229,361
5846	39,347,361
2716	209,246,361
379	0,29,75,127,246,361
6457	0,29,361,420
7828	27,361
4584	27,229,259,361,396
6188	29,246,322,361
4727	39,127,361,462
4649	229,246,281,361
506	75,361
5670	0,27,127,246,361
3812	0,75,246,361
6152	27,75,246,361
5372	27,280,361,406
2349	29,246,361
5344	27,75,138,246,361
3174	246,300,361
3123	229,361
6205	0,85,229,245,246,281,361
5480	75,246,283
5024	0,71,198,229,281,361
3369	27,127,361
4176	127,361,420
5541	361
3568	27,361
5752	27,211,361
295	246,271,361
2947	29,198,209,246,361
2651	75,99,229,361
624	246,283,300,361
6829	27,175,361
4348	246
3477	0,13,361
71	246,361
6709	27,30,246,361,419
3961	27,229,246,361
3655	27,127,361
764	29,145,361,420
6863	229,266,361
8274	29,42,209,361
4264	0,75,127,246,361
4205	13,361
2823	27,246,361
1574	29,229,246,361
8235	27,156,246,361
7891	246,361
4668	13,75,361
7223	13,75,229,246,361
7225	0,42,75,246,361
4684	29,216,229,361
1394	22,29,246,361
8263	0,27,229,246,361
7468	165,229,246,361
2856	246,361
197	39,75,361
7092	127,229,361
1193	29,229,361
2331	246,361
1831	0,361
3587	229,283,346,361
7604	27,85,246,361
1365	39,204,361,420
5117	27,39,266
2399	29,229,246,361
835	229
3652	75,127,198,229,246,266,281,361
2762	361
5050	128,206,283
1105	29,209,229,361
3377	29,75,229
2591	27,48,229,361
3992	27,29,85,246,361
1875	229,246,361
4567	29,361
6314	246,361
2614	0,229,380
6447	127,281,361
2881	246,361
377	246,361,421
3933	75,281,361
231	361
460	27,48,229,246,361
1760	29,229,246,361
4857	229,361,420
3717	75,156,246,361,421
7517	54,75,246,361
2053	29,229,361,420
4274	361
3962	13,281,300,361
1742	290,361
7662	75,246
4920	29,361,400,420
3312	0,229,361
6784	246,361
6036	246,361
3620	27,290,361
5267	27,246,273,361,381
5511	75
3443	168,246,361
1398	229,322,361
622	229,258,361,468
949	246,361
2840	229,361
874	361
2390	209,246,361,381
4296	229
6596	75,402
6507	361,468
7269	229,246,361
1090	42,161,246,361
182	26,229,361
126	0,27,246,361
1471	75,229
7063	75,361,421
2379	75,265,266,361
4593	75,99,246,361
519	29,361,451
6441	361,420
2986	46,229,361,468
6278	99,229
1661	27,229,266,361
1830	0,127,186,361
7052	27,85,361,419,467
8172	361
3081	361,420
6452	229,266
6574	27,229,246,266,300,361
3373	209,229,290
7352	9,229,246,361
5548	96,361
1323	27,315,361
6049	42,229,361
1072	0,75,361
1006	127,229
5036	27,127,200,229,246,361
1238	29,246,361,381
3228	246,361
3223	29,290,361
5196	229,246,361
8276	361,462
1458	27,29,168,361
1718	361
4767	361
1767	229,361
5508	290,361
3911	39,283,361
5507	229,246,300,361,381
5208	180,246,308,361,420
2766	0,361,467
2723	27,75,198,224,246,281,361,381
2708	27,46,229,281,320,332,361,420
3294	0,75
7382	127,229,361,420
5832	75,361
752	361
5707	246,361,381,412
6058	27,361
7214	0,246,283
6935	20,209,229,361,462
2786	75,246,290
2437	46,246,361
3341	75,246,283,361
4612	198,229
1247	229,246
2411	75,246,271,361
5735	27,75,127,361,420
2442	0,75,361
3218	246,361,381
28	0,198,361
2262	27,229,361
3681	27,246,361
2724	0,27,127,229,246,361
5746	27,361
5347	361
169	229,246,361,467
3439	246,361
3775	30,229,239,246,361
923	246,361
2114	0,198,361
822	27,29,99,209,420
1216	48,127,229,266,281,283,361,420
3062	186,246,361
19	27,229,361
3878	42,75,361
2796	361
1950	27,229,361
8061	361,420
6609	27,229
5064	229,361
4859	27,85,229,361
5385	27,246,266,361,362
1255	0,27,246,281,361
29	0,229
201	246,361
4683	0,99,246,361,420
2326	27,39,361
2858	75,246,361
3061	361
4319	229,281,361,435
1608	75,127,229,266,361
3658	216,246,361
2065	229,246,361
4397	186,290,361,420
1810	0,39,292,361,421
6845	0,27,127,361,420
1482	99,245,361
6528	29,361,395
3947	0,42,246,361
1343	27,246,361
244	39,246,361
3197	27,29,97,229,246,266,361
7201	9,85,229,246,361
1190	75,151
5210	75,266,361
6417	420
7329	13,27,29,75,281,361
246	0,13,229,361
7781	0,266,361
6885	75,229,361
2887	361
1306	75,361
4277	0,27,229,246,361
3769	75,246,361
4365	0,229,361
57	361
7608	229,246,266,281,361
6619	246,271
3536	246,361,462
3937	209,266,361
7806	229,361,381
5110	229,246,361
5069	75,229,246,281,361,420
3335	27,43,283,361
6852	39,361
1296	229,361,420
2654	29,75,281,361
4482	9,29,127,229,246,356,361,420
6922	27,29,99,229,246,361
4574	75,198,229,361,444
2283	27,229,246,361
8002	229
2528	75,462
4609	246
4467	361
5182	246,290,361,462
6038	0,266,361
1522	229,246,361
1241	246,361
4460	0,29,180,246,361
4654	27,75,229,283,361
3201	0,54,147,361
7775	0
8261	27,39,361
7819	29,229,361
3744	361
223	400
7400	127,361,381
87	0,43,229,361
7659	27,29,246,361
1403	246,361,420
587	160,361
52	198,246,361
6551	27,229,246,283,361,381
3475	27,204,226,361
1320	0,246,361
8253	0,75,214,229,281,361
6273	27,127,361
3599	29,229,361
3770	27,361,447
6547	75,246
4915	229,246,361,381
104	361
1382	27,246
7501	361,420
5947	229,246,266,361
3427	229,246,361
1302	27,75,266,281,361
1799	246,361
8195	229,281,361
2137	27,30,39,127,229,246,361
3643	0,229,361
1409	266,361
5283	27,266,361
2086	381
7818	27,229,361,424
390	0,271,290,420
2018	0,27,229,246,361
1655	75,229,246,361,421
8043	27,39,99,246,361
8205	173,198,229,361
2359	209,246,281,283,361
4334	246,361
1690	361
2866	27,245,361,419
7281	246,351,361
2231	246,361
3297	39,229,361
4840	361
3725	229,361
1157	27,198,229,361
4719	246,361
2392	13,361,420
5488	27,198,229,246,283,468
2923	27,198,361
578	27,281,332,361
4131	266,361
3029	27,322,361
8115	99,361
3035	9,361
7590	281,361,381
5435	71,198,229,361,420
2104	29,209,229,361,420
922	39,99,127
5305	0,246,361,417
4578	29
5399	229,281,361
26	229,361
213	361
4662	281,361
4396	27,246,283,361,462
